"","Ensembl_ID","gene_id"
"43211","ENSG00000253587","IGHV3-30-2"
"43212","ENSG00000231475","IGHV4-31"
"43213","ENSG00000283607","IGHVII-30-21"
"43214","ENSG00000253149","IGHVII-31-1"
"43215","ENSG00000254289","IGHV3-32"
"43216","ENSG00000211955","IGHV3-33"
"43217","ENSG00000254203","IGHVII-33-1"
"43218","ENSG00000253440","IGHV3-33-2"
"43219","ENSG00000211956","IGHV4-34"
"43220","ENSG00000253325","IGHV7-34-1"
"43221","ENSG00000211957","IGHV3-35"
"43222","ENSG00000253240","IGHV3-36"
"43223","ENSG00000253359","IGHV3-37"
"43224","ENSG00000211958","IGHV3-38"
"43225","ENSG00000253989","IGHVIII-38-1"
"43226","ENSG00000211959","IGHV4-39"
"43227","ENSG00000253467","IGHV7-40"
"43228","ENSG00000228757","AC244452.1"
"43229","ENSG00000253294","IGHVII-40-1"
"43230","ENSG00000278473","IGHV3-41"
"43231","ENSG00000228966","HOMER2P1"
"43232","ENSG00000254228","IGHV3-42"
"43233","ENSG00000232216","IGHV3-43"
"43234","ENSG00000283195","IGHVII-43-1"
"43235","ENSG00000283562","IGHVIII-44"
"43236","ENSG00000283464","AC244452.3"
"43237","ENSG00000270816","LINC00221"
"43238","ENSG00000253465","IGHVIV-44-1"
"43239","ENSG00000253895","IGHVII-44-2"
"43240","ENSG00000211961","IGHV1-45"
"43241","ENSG00000211962","IGHV1-46"
"43242","ENSG00000253808","IGHVII-46-1"
"43243","ENSG00000229092","IGHV3-47"
"43244","ENSG00000253862","IGHVIII-47-1"
"43245","ENSG00000211964","IGHV3-48"
"43246","ENSG00000211965","IGHV3-49"
"43247","ENSG00000253386","IGHVII-49-1"
"43248","ENSG00000253241","IGHV3-50"
"43249","ENSG00000211966","IGHV5-51"
"43250","ENSG00000254167","IGHV8-51-1"
"43251","ENSG00000253941","IGHVII-51-2"
"43252","ENSG00000253545","IGHV3-52"
"43253","ENSG00000211967","IGHV3-53"
"43254","ENSG00000253714","IGHVII-53-1"
"43255","ENSG00000275475","IGHV3-54"
"43256","ENSG00000254395","IGHV4-55"
"43257","ENSG00000253131","IGHV7-56"
"43258","ENSG00000253759","IGHV3-57"
"43259","ENSG00000211968","IGHV1-58"
"43260","ENSG00000224373","IGHV4-59"
"43261","ENSG00000253742","IGHV3-60"
"43262","ENSG00000199480","RNA5SP389"
"43263","ENSG00000254329","IGHVII-60-1"
"43264","ENSG00000211970","IGHV4-61"
"43265","ENSG00000253132","IGHV3-62"
"43266","ENSG00000253747","IGHVII-62-1"
"43267","ENSG00000253936","IGHV3-63"
"43268","ENSG00000223648","IGHV3-64"
"43269","ENSG00000253209","IGHV3-65"
"43270","ENSG00000253169","IGHVII-65-1"
"43271","ENSG00000211972","IGHV3-66"
"43272","ENSG00000253274","IGHV1-67"
"43273","ENSG00000223506","SLC20A1P1"
"43274","ENSG00000253820","IGHVII-67-1"
"43275","ENSG00000254036","IGHVIII-67-2"
"43276","ENSG00000253635","IGHVIII-67-3"
"43277","ENSG00000254052","IGHVIII-67-4"
"43278","ENSG00000253703","IGHV1-68"
"43279","ENSG00000283571","AC245369.2"
"43280","ENSG00000280411","IGHV1-69D"
"43281","ENSG00000211973","IGHV1-69"
"43282","ENSG00000274576","IGHV2-70"
"43283","ENSG00000211974","IGHV2-70D"
"43284","ENSG00000254056","IGHV3-71"
"43285","ENSG00000225698","IGHV3-72"
"43286","ENSG00000211976","IGHV3-73"
"43287","ENSG00000224650","IGHV3-74"
"43288","ENSG00000254134","IGHVII-74-1"
"43289","ENSG00000254176","IGHV3-75"
"43290","ENSG00000253247","IGHV3-76"
"43291","ENSG00000253310","IGHVIII-76-1"
"43292","ENSG00000265929","hsa-mir-5195"
"43293","ENSG00000211978","IGHV5-78"
"43294","ENSG00000253674","IGHVII-78-1"
"43295","ENSG00000275747","IGHV3-79"
"43296","ENSG00000283906","IGHV4-80"
"43297","ENSG00000211979","IGHV7-81"
"43298","ENSG00000253303","IGHVIII-82"
"43299","ENSG00000215567","AC138701.1"
"43300","ENSG00000201241","RNU6-978P"
"43301","ENSG00000258463","AC138701.2"
"43302","ENSG00000274347","AC127381.2"
"43303","ENSG00000188403","IGHV1OR15-9"
"43304","ENSG00000258706","SLC20A1P3"
"43305","ENSG00000259337","IGHV1OR15-2"
"43306","ENSG00000259490","IGHV3OR15-7"
"43307","ENSG00000270961","IGHD5OR15-5A"
"43308","ENSG00000271317","IGHD4OR15-4A"
"43309","ENSG00000282520","IGHD3OR15-3A"
"43310","ENSG00000282599","IGHD2OR15-2A"
"43311","ENSG00000271336","IGHD1OR15-1A"
"43312","ENSG00000277988","FAM30B"
"43313","ENSG00000259769","AC127381.1"
"43314","ENSG00000258397","BCAR1P1"
"43315","ENSG00000239471","RN7SL584P"
"43316","ENSG00000258410","AC087386.1"
"43317","ENSG00000278935","AC087386.2"
"43318","ENSG00000258780","BMS1P15"
"43319","ENSG00000258628","AC126603.1"
"43320","ENSG00000259156","CHEK2P2"
"43321","ENSG00000287122","AC026495.2"
"43322","ENSG00000258654","AC026495.1"
"43323","ENSG00000239083","snoU13"
"43324","ENSG00000265002","AC026495.1"
"43325","ENSG00000180229","HERC2P3"
"43326","ENSG00000258488","AC023310.1"
"43327","ENSG00000277322","GOLGA6L6"
"43328","ENSG00000258797","AC023310.3"
"43329","ENSG00000181984","GOLGA8CP"
"43330","ENSG00000242443","RN7SL759P"
"43331","ENSG00000221354","AC131280.1"
"43332","ENSG00000258916","SPATA31E2P"
"43333","ENSG00000258707","AC023310.2"
"43334","ENSG00000270685","IGHV1OR15-6"
"43335","ENSG00000278626","AC023310.4"
"43336","ENSG00000258590","NBEAP1"
"43337","ENSG00000279628","AC131280.1"
"43338","ENSG00000260409","AC012414.4"
"43339","ENSG00000238478","RNU6-498P"
"43340","ENSG00000259383","AC012414.2"
"43341","ENSG00000259443","AC012414.3"
"43342","ENSG00000258420","LONRF2P3"
"43343","ENSG00000268343","AC012414.1"
"43344","ENSG00000274499","AC012414.6"
"43345","ENSG00000259089","GRAMD4P5"
"43346","ENSG00000259214","AC012414.1"
"43347","ENSG00000265322","MIR3118-4"
"43348","ENSG00000230031","POTEB2"
"43349","ENSG00000238489","RNU6-749P"
"43350","ENSG00000261048","AC012414.5"
"43351","ENSG00000261554","AC037471.2"
"43352","ENSG00000258799","ZNF519P2"
"43353","ENSG00000270831","NF1P1"
"43354","ENSG00000266545","MIR5701-1"
"43355","ENSG00000258710","LINC01193"
"43356","ENSG00000258855","OR11J2P"
"43357","ENSG00000258494","OR11J5P"
"43358","ENSG00000270824","IGHD5OR15-5B"
"43359","ENSG00000270451","IGHD4OR15-4B"
"43360","ENSG00000282089","IGHD3OR15-3B"
"43361","ENSG00000282268","IGHD2OR15-2B"
"43362","ENSG00000270185","IGHD1OR15-1B"
"43363","ENSG00000259698","FAM30C"
"43364","ENSG00000259025","AC037471.1"
"43365","ENSG00000258771","BCAR1P2"
"43366","ENSG00000243059","RN7SL400P"
"43367","ENSG00000260986","AC126335.1"
"43368","ENSG00000279595","AC126335.2"
"43369","ENSG00000258684","BMS1P16"
"43370","ENSG00000258883","AC068446.3"
"43371","ENSG00000237161","AC068446.1"
"43372","ENSG00000247765","AC068446.2"
"43373","ENSG00000207289","RNU6-1235P"
"43374","ENSG00000280881","AC060814.5"
"43375","ENSG00000280703","AC060814.4"
"43376","ENSG00000258415","LONRF2P4"
"43377","ENSG00000268531","AC060814.2"
"43378","ENSG00000258712","CXADRP2"
"43379","ENSG00000258767","AC060814.1"
"43380","ENSG00000258848","GRAMD4P6"
"43381","ENSG00000265793","MIR3118-6"
"43382","ENSG00000278522","POTEB3"
"43383","ENSG00000233917","POTEB"
"43384","ENSG00000200790","RNU6-631P"
"43385","ENSG00000258585","ZNF519P3"
"43386","ENSG00000281347","NF1P9"
"43387","ENSG00000258997","NF1P2"
"43388","ENSG00000264902","MIR5701-2"
"43389","ENSG00000287345","AC183088.3"
"43390","ENSG00000284834","AC183088.2"
"43391","ENSG00000283524","OR11J7P"
"43392","ENSG00000284788","AC183088.1"
"43393","ENSG00000284988","LINC02203"
"43394","ENSG00000261406","OR11J1P"
"43395","ENSG00000284500","AC134980.2"
"43396","ENSG00000258721","OR11H3P"
"43397","ENSG00000279639","AC135068.5"
"43398","ENSG00000285472","AC134980.3"
"43399","ENSG00000280709","LINC02203"
"43400","ENSG00000283680","AC134980.1"
"43401","ENSG00000259324","OR11K1P"
"43402","ENSG00000285491","AC135068.11"
"43403","ENSG00000285135","OR4Q1P"
"43404","ENSG00000284892","OR4H6P"
"43405","ENSG00000285116","AC135068.10"
"43406","ENSG00000238960","snoU13"
"43407","ENSG00000274102","OR4M2"
"43408","ENSG00000182974","AC135068.1"
"43409","ENSG00000279408","AC135068.3"
"43410","ENSG00000183706","OR4N4"
"43411","ENSG00000259435","OR4N3P"
"43412","ENSG00000279445","AC135068.4"
"43413","ENSG00000260739","AC010760.1"
"43414","ENSG00000281113","AC135068.7"
"43415","ENSG00000281087","AC135068.6"
"43416","ENSG00000223877","RPS8P10"
"43417","ENSG00000270505","IGHV1OR15-1"
"43418","ENSG00000281179","AC135068.8"
"43419","ENSG00000269182","AC010760.1"
"43420","ENSG00000281550","AC135068.9"
"43421","ENSG00000271288","IGHV1OR15-3"
"43422","ENSG00000278263","AC135068.2"
"43423","ENSG00000259261","IGHV4OR15-8"
"43424","ENSG00000270356","IGHV1OR15-4"
"43425","ENSG00000280655","AC134981.1"
"43426","ENSG00000271507","AC025884.3"
"43427","ENSG00000221641","MIR1268A"
"43428","ENSG00000259098","AC025884.2"
"43429","ENSG00000258732","AC025884.1"
"43430","ENSG00000278552","AC116165.5"
"43431","ENSG00000263930","MIR4509-2"
"43432","ENSG00000278541","AC116165.4"
"43433","ENSG00000274099","ABCB10P1"
"43434","ENSG00000185182","GOLGA8EP"
"43435","ENSG00000221000","AC116165.1"
"43436","ENSG00000241034","RN7SL545P"
"43437","ENSG00000275363","AC100757.3"
"43438","ENSG00000197414","GOLGA6L1"
"43439","ENSG00000277865","GOLGA6L22"
"43440","ENSG00000276172","ELMO2P1"
"43441","ENSG00000275835","TUBGCP5"
"43442","ENSG00000273749","CYFIP1"
"43443","ENSG00000140157","NIPA2"
"43444","ENSG00000170113","NIPA1"
"43445","ENSG00000274253","AC138649.1"
"43446","ENSG00000259425","AC011767.1"
"43447","ENSG00000277755","AC138649.3"
"43448","ENSG00000275325","PDCD6IPP1"
"43449","ENSG00000283273","AC138649.5"
"43450","ENSG00000277867","AC138649.4"
"43451","ENSG00000277435","AC138649.2"
"43452","ENSG00000276141","WHAMMP3"
"43453","ENSG00000153666","GOLGA8I"
"43454","ENSG00000244736","RN7SL495P"
"43455","ENSG00000239124","AC091565.1"
"43456","ENSG00000276550","HERC2P2"
"43457","ENSG00000281909","HERC2P7"
"43458","ENSG00000259414","HERC2P7"
"43459","ENSG00000259455","RP11-467N20.5"
"43460","ENSG00000277505","AC116165.3"
"43461","ENSG00000175676","GOLGA8EP"
"43462","ENSG00000242962","RN7SL106P"
"43463","ENSG00000238347","AC100757.1"
"43464","ENSG00000274279","SPATA31E3P"
"43465","ENSG00000273679","AC100757.1"
"43466","ENSG00000274835","AC100757.2"
"43467","ENSG00000273756","AC100756.3"
"43468","ENSG00000260399","AC100756.1"
"43469","ENSG00000261739","GOLGA8S"
"43470","ENSG00000242502","RN7SL536P"
"43471","ENSG00000238737","AC100756.1"
"43472","ENSG00000286598","AC100756.4"
"43473","ENSG00000261418","AC100756.2"
"43474","ENSG00000174450","GOLGA6L2"
"43475","ENSG00000265673","MIR4508"
"43476","ENSG00000179455","MKRN3"
"43477","ENSG00000260978","AC126407.1"
"43478","ENSG00000179449","AC124309.1"
"43479","ENSG00000254585","MAGEL2"
"43480","ENSG00000182636","NDN"
"43481","ENSG00000286973","AC087490.1"
"43482","ENSG00000206616","RNU6-741P"
"43483","ENSG00000261622","RP11-484P15.1"
"43484","ENSG00000260232","PWRN4"
"43485","ENSG00000259905","PWRN1"
"43486","ENSG00000260551","PWRN2"
"43487","ENSG00000260780","AC087463.1"
"43488","ENSG00000260959","AC087463.2"
"43489","ENSG00000287888","AC087463.3"
"43490","ENSG00000286110","AC090983.2"
"43491","ENSG00000185823","NPAP1"
"43492","ENSG00000128739","SNRPN"
"43493","ENSG00000280118","AC090983.1"
"43494","ENSG00000238615","snoU13"
"43495","ENSG00000241061","RPL5P1"
"43496","ENSG00000242088","AC090602.1"
"43497","ENSG00000273173","SNURF"
"43498","ENSG00000214265","AC124312.1"
"43499","ENSG00000224078","SNHG14"
"43500","ENSG00000270704","SNORD64"
"43501","ENSG00000279192","PWAR5"
"43502","ENSG00000239014","SNORD108"
"43503","ENSG00000271347","RP11-701H24.7"
"43504","ENSG00000257647","AC124312.2"
"43505","ENSG00000257151","PWAR6"
"43506","ENSG00000207063","SNORD116-1"
"43507","ENSG00000207001","SNORD116-2"
"43508","ENSG00000207014","SNORD116-3"
"43509","ENSG00000207191","SNORD116-5"
"43510","ENSG00000207442","SNORD116-6"
"43511","ENSG00000207133","SNORD116-7"
"43512","ENSG00000207093","SNORD116-8"
"43513","ENSG00000206727","SNORD116-9"
"43514","ENSG00000200661","SNORD116-10"
"43515","ENSG00000206609","SNORD116-11"
"43516","ENSG00000207197","SNORD116-12"
"43517","ENSG00000207137","SNORD116-13"
"43518","ENSG00000206621","SNORD116-14"
"43519","ENSG00000207174","SNORD116-15"
"43520","ENSG00000207263","SNORD116-16"
"43521","ENSG00000206656","SNORD116-17"
"43522","ENSG00000206688","SNORD116-18"
"43523","ENSG00000207460","SNORD116-19"
"43524","ENSG00000261069","AC124312.3"
"43525","ENSG00000207375","SNORD116-23"
"43526","ENSG00000287482","AC124312.5"
"43527","ENSG00000279735","AC124312.4"
"43528","ENSG00000207279","SNORD116-24"
"43529","ENSG00000252326","SNORD116-25"
"43530","ENSG00000251815","SNORD116-26"
"43531","ENSG00000251896","SNORD116-27"
"43532","ENSG00000207245","SNORD116-29"
"43533","ENSG00000252277","SNORD116-30"
"43534","ENSG00000270523","RP11-145P16.3"
"43535","ENSG00000279050","PWAR1"
"43536","ENSG00000212428","SNORD115"
"43537","ENSG00000270814","TMEM261P1"
"43538","ENSG00000201831","SNORD115-1"
"43539","ENSG00000199712","SNORD115-2"
"43540","ENSG00000199970","SNORD115-3"
"43541","ENSG00000200680","SNORD115-4"
"43542","ENSG00000200503","SNORD115-5"
"43543","ENSG00000200812","SNORD115-6"
"43544","ENSG00000200726","SNORD115-8"
"43545","ENSG00000199782","SNORD115-9"
"43546","ENSG00000201943","SNORD115-10"
"43547","ENSG00000200486","SNORD115-11"
"43548","ENSG00000199453","SNORD115-12"
"43549","ENSG00000199960","SNORD115-14"
"43550","ENSG00000201679","SNORD115-15"
"43551","ENSG00000200757","SNORD115-16"
"43552","ENSG00000201482","SNORD115-17"
"43553","ENSG00000200163","SNORD115-18"
"43554","ENSG00000199968","SNORD115-19"
"43555","ENSG00000201969","SNORD115-20"
"43556","ENSG00000199833","SNORD115-21"
"43557","ENSG00000201326","SNORD115-22"
"43558","ENSG00000201331","SNORD115-23"
"43559","ENSG00000200398","SNORD115-24"
"43560","ENSG00000199489","SNORD115-25"
"43561","ENSG00000201300","SNORD115-27"
"43562","ENSG00000200801","SNORD115-28"
"43563","ENSG00000199704","SNORD115-29"
"43564","ENSG00000200987","SNORD115-30"
"43565","ENSG00000202188","SNORD115-31"
"43566","ENSG00000200949","SNORD115-32"
"43567","ENSG00000200593","SNORD115-33"
"43568","ENSG00000199311","SNORD115-34"
"43569","ENSG00000201992","SNORD115-35"
"43570","ENSG00000202499","SNORD115-36"
"43571","ENSG00000200638","SNORD115-37"
"43572","ENSG00000201907","SNORD115-38"
"43573","ENSG00000200564","SNORD115-39"
"43574","ENSG00000272460","SNORD115-40"
"43575","ENSG00000200478","SNORD115-41"
"43576","ENSG00000201143","SNORD115-42"
"43577","ENSG00000202373","SNORD115-43"
"43578","ENSG00000202261","SNORD115-44"
"43579","ENSG00000280234","AC124303.2"
"43580","ENSG00000212380","SNORD115-45"
"43581","ENSG00000212528","SNORD115-47"
"43582","ENSG00000201634","SNORD115-48"
"43583","ENSG00000239169","SNORD109B"
"43584","ENSG00000114062","UBE3A"
"43585","ENSG00000261529","AC100774.1"
"43586","ENSG00000235731","LINC02250"
"43587","ENSG00000223628","AC023449.1"
"43588","ENSG00000206190","ATP10A"
"43589","ENSG00000222123","RNA5SP390"
"43590","ENSG00000199214","Y_RNA"
"43591","ENSG00000266517","MIR4715"
"43592","ENSG00000259011","AC016266.1"
"43593","ENSG00000206187","LINC02346"
"43594","ENSG00000258965","AC044913.2"
"43595","ENSG00000212604","SNORA48"
"43596","ENSG00000258931","AC100836.1"
"43597","ENSG00000259150","LINC00929"
"43598","ENSG00000286884","AC012060.1"
"43599","ENSG00000235160","LINC02248"
"43600","ENSG00000287280","AC009878.2"
"43601","ENSG00000166206","GABRB3"
"43602","ENSG00000278840","AC009878.1"
"43603","ENSG00000235518","AC011196.1"
"43604","ENSG00000242793","AC135999.1"
"43605","ENSG00000186297","GABRA5"
"43606","ENSG00000259122","TVP23BP1"
"43607","ENSG00000182256","GABRG3"
"43608","ENSG00000228740","GABRG3-AS1"
"43609","ENSG00000214254","AC136896.1"
"43610","ENSG00000200326","RNA5SP391"
"43611","ENSG00000258624","SERPINE4P"
"43612","ENSG00000261426","AC144833.1"
"43613","ENSG00000258970","AC104002.1"
"43614","ENSG00000259152","AC104002.2"
"43615","ENSG00000259168","AC104002.3"
"43616","ENSG00000258594","AC021979.1"
"43617","ENSG00000287922","AC021979.3"
"43618","ENSG00000258853","AC021979.2"
"43619","ENSG00000104044","OCA2"
"43620","ENSG00000232394","AC090696.1"
"43621","ENSG00000228992","RPL5P32"
"43622","ENSG00000128731","HERC2"
"43623","ENSG00000256338","RPL41P2"
"43624","ENSG00000261401","AC091304.3"
"43625","ENSG00000274471","AC242376.2"
"43626","ENSG00000261561","AC091304.5"
"43627","ENSG00000237850","AC091304.1"
"43628","ENSG00000261497","AC091304.4"
"43629","ENSG00000153684","GOLGA8F"
"43630","ENSG00000241273","RN7SL238P"
"43631","ENSG00000221050","AC091304.1"
"43632","ENSG00000261524","ABCB10P3"
"43633","ENSG00000276928","AC091304.9"
"43634","ENSG00000274532","AC091304.6"
"43635","ENSG00000266039","MIR4509-1"
"43636","ENSG00000284628","AC091304.10"
"43637","ENSG00000260159","AC091304.2"
"43638","ENSG00000261365","AC138749.4"
"43639","ENSG00000263964","MIR4509-3"
"43640","ENSG00000274814","AC138749.5"
"43641","ENSG00000260053","ABCB10P4"
"43642","ENSG00000183629","GOLGA8G"
"43643","ENSG00000238607","AC138749.1"
"43644","ENSG00000244424","RN7SL829P"
"43645","ENSG00000261041","AC138749.3"
"43646","ENSG00000227717","AC138749.1"
"43647","ENSG00000260444","AC138749.2"
"43648","ENSG00000261581","HERC2P11"
"43649","ENSG00000206149","HERC2P9"
"43650","ENSG00000254398","AC055876.2"
"43651","ENSG00000188626","GOLGA8M"
"43652","ENSG00000238340","AC055876.2"
"43653","ENSG00000241075","RN7SL719P"
"43654","ENSG00000261480","GOLGA8M"
"43655","ENSG00000248334","WHAMMP2"
"43656","ENSG00000260844","AC055876.4"
"43657","ENSG00000232431","AC055876.1"
"43658","ENSG00000256951","AC055876.3"
"43659","ENSG00000261377","PDCD6IPP2"
"43660","ENSG00000271616","AC055876.5"
"43661","ENSG00000261649","GOLGA6L7"
"43662","ENSG00000270301","AC174071.1"
"43663","ENSG00000287894","AC174469.1"
"43664","ENSG00000034053","APBA2"
"43665","ENSG00000259277","AC127522.1"
"43666","ENSG00000104059","FAM189A1"
"43667","ENSG00000259299","AC061965.2"
"43668","ENSG00000252868","snoZ278"
"43669","ENSG00000185115","NSMCE3"
"43670","ENSG00000259690","AC107980.1"
"43671","ENSG00000259814","AC102941.1"
"43672","ENSG00000259300","TUBBP8"
"43673","ENSG00000287334","AC102941.2"
"43674","ENSG00000256802","AC022613.1"
"43675","ENSG00000104067","TJP1"
"43676","ENSG00000259644","AC022613.3"
"43677","ENSG00000234664","HMGN2P5"
"43678","ENSG00000259523","AC022613.2"
"43679","ENSG00000259749","NCAPGP2"
"43680","ENSG00000259647","AC111152.2"
"43681","ENSG00000260174","AC111152.3"
"43682","ENSG00000229389","AC111152.1"
"43683","ENSG00000179938","GOLGA8J"
"43684","ENSG00000239955","RN7SL673P"
"43685","ENSG00000221250","AC120045.1"
"43686","ENSG00000261792","DNM1P28"
"43687","ENSG00000178081","ULK4P3"
"43688","ENSG00000207432","U8"
"43689","ENSG00000261247","GOLGA8T"
"43690","ENSG00000241167","RN7SL469P"
"43691","ENSG00000221785","AC120045.2"
"43692","ENSG00000260897","DNM1P30"
"43693","ENSG00000261747","AC120045.3"
"43694","ENSG00000259906","AC120045.2"
"43695","ENSG00000225930","LINC02249"
"43696","ENSG00000259993","AC135731.1"
"43697","ENSG00000206972","RNU6-17P"
"43698","ENSG00000270955","AC135731.2"
"43699","ENSG00000279417","AC019322.6"
"43700","ENSG00000238783","Y_RNA"
"43701","ENSG00000270173","RP11-382B18.4"
"43702","ENSG00000166664","CHRFAM7A"
"43703","ENSG00000263070","AC019322.3"
"43704","ENSG00000238519","U8"
"43705","ENSG00000274966","AC019322.5"
"43706","ENSG00000186399","GOLGA8R"
"43707","ENSG00000221723","AC019322.1"
"43708","ENSG00000240221","RN7SL196P"
"43709","ENSG00000271333","AC019322.4"
"43710","ENSG00000215302","AC127502.1"
"43711","ENSG00000270055","AC127502.2"
"43712","ENSG00000283345","AC127502.3"
"43713","ENSG00000260784","AC026150.3"
"43714","ENSG00000260693","AC026150.2"
"43715","ENSG00000178115","GOLGA8Q"
"43716","ENSG00000239898","RN7SL796P"
"43717","ENSG00000221593","AC026150.2"
"43718","ENSG00000259890","DNM1P50"
"43719","ENSG00000260128","ULK4P2"
"43720","ENSG00000207430","U8"
"43721","ENSG00000261794","GOLGA8H"
"43722","ENSG00000270016","AC026150.4"
"43723","ENSG00000243928","RN7SL628P"
"43724","ENSG00000221358","AC026150.1"
"43725","ENSG00000269930","AC091057.4"
"43726","ENSG00000247728","AC091057.3"
"43727","ENSG00000285077","ARHGAP11B"
"43728","ENSG00000284906","ARHGAP11B"
"43729","ENSG00000252602","U8"
"43730","ENSG00000285035","AC091057.6"
"43731","ENSG00000269974","RP11-932O9.10"
"43732","ENSG00000187951","AC091057.1"
"43733","ENSG00000206846","Y_RNA"
"43734","ENSG00000284783","AC091057.5"
"43735","ENSG00000103832","GOLGA8UP"
"43736","ENSG00000241266","RN7SL82P"
"43737","ENSG00000221379","AC004460.1"
"43738","ENSG00000259845","HERC2P10"
"43739","ENSG00000260382","AC087481.1"
"43740","ENSG00000198690","FAN1"
"43741","ENSG00000261628","AC087481.2"
